Ich kann mir die notwendigen Papiere von meiner Familie schicken lassen. Dafür benötige ich allerdings eine Adresse.	My family back home can send me the necessary documents. But I need an address.	Ma famille restée là-bas peut m'envoyer les documents nécessaires. Mais j'ai besoin d'une adresse.	yumkinuni ’an ’atluba min ‘ā’ilati ’an tursila li al-awrāq/al-wathā’iq al-maTlūba. wa-lākin ’ana biHāja li-‘i‘Tā’ihim ‘unwān li-’irsāl al-’awrāq 	يمكنني أن أطلب من عائلتي أن ترسل لي الأوراق/الوثائق المطلوبة. ولكن أنا بحاجة لإعطائهم عنوان لإرسال الأوراق.	Mi familia en casa puede enviarme los documentos necesarios. Pero necesito una dirección.	Ailem bana gerekli belgeleri gönderebilir. Fakat bunun için bana adres lâzım.		خانوادم در خانه می توانند اسناد و مدارک لازم را برایم ارسال کنند. اما من به یک آدرس نیاز دارم.		Mijn familie kan mij de noodzakelijke documenten sturen. Daarvoor heb ik een adres nodig.			Familja ime mund të mi dërgojë dokumentet e nevojshme. Por kam nevojë për një adresë.	Moja mi obitelj može poslati potrebne dokumente, ali mi je za to potrebna adresa.	Породица може да ми пошаље све неопходне документе, но за то ми је потребна адреса.	Члены моей семьи могут переслать мне необходимые документы, но для этого мне нужен адрес.	La mia famiglia può inviarmi da casa i documenti necessari, ma ho bisogno di un indirizzo	Familia mea de acasă poate să îmi trimită documentele necesare. Dar am nevoie de o adresă.				Min familj kan skicka nödvändig dokumentation, men jag behöver en adress.		Perheeni/sukulaiseni voivat lähettää minulle tarvittavat dokumentit. Tarvitsen vain osoitteen.			Moja rodina mi môže poslať potrebné dokumenty. Ale potrebujem adresu.	A családom el tudja küldeni a dokumentumaimat, de szükségem van egy postai elérhetőségre.	A minha família pode enviar-me os meus documentos, mas eu preciso de um endereço postal.	I ikogenia mou stin patrida mou mpori na mou stili ta aparetita egrafa. Alla chriazome mia diefthinsi.	Η οικογένεια μου στην πατρίδα μου μπορεί να μου στείλει τα απαραίτητα έγγραφα. Αλλά χρειάζομαι μια διεύθυνση.		Má rodina mi může poslat potřebné dokumenty. Ale potřebuji adresu.		Moja rodzina w kraju macierzystym może przesłać niezbędne dokumenty, ale potrzebuję adresu.	Potrebne papirje mi lahko pošlje družina. Za to pa potrebujem naslov.	Maari akong padalahan ng pamilya ko ng mga mahalagang dokumento pero kailangan ko ng isang address			Моето семејство може да ми ги испрати потребните документи, ама за тоа ми е потребна адресата. 	
Ich habe früher schon einmal Asyl beantragt.	I have applied for asylum in the past.	J'ai déjà déposé une demande d'asile par le passé.	laqad sabaqa ’an taqaddamtu bi-Talabi lujū’	لقد سبق أن تقدمت بطلب لجوء	He solicitado asilo en el pasado.	Daha önce sığınma başvurusunda bulundum. 		من برای پناهندگی در گذشته اقدام کرده ام.		In het verleden heb ik al eens asiel aangevraagd.			Kam aplikuar për azil edhe me perpara.	Već sam jednom predao/predala zahtjev za azil.	Већ једном сам предао/ла захтев за азил.	Ранее я уже подавал(а) ходатайство о предоставлении убежища.	Ho già fatto richiesta d'asilo in passato	Am mai cerut azil în trecut.				Jag har sökt asyl tidigare.		Olen hakenut turvapaikkaa aikaisemmin.			Už som v minulosti požiadal(a) o azyl.	Korábban már folyamodtam menekültstátusért.	Eu já fiz o requerimento de asilo anteriormente.	Echo kani etisi gia asilo sto parelthon.	Έχω κάνει αίτηση για άσυλο στο παρελθόν.		Už jsem v minulosti požádal(a) o azyl.		W przeszłości złożyłem wniosek o azyl.	Že pred tem sem zaprosil za azil.	Nakapag-aplay ako ng asylum noong nakaraan			Веќе го имам предадено барањето за азил.	
Ich habe bereits in einem anderen Land Asyl beantragt.	I have previously applied for asylum in another country.	J'ai déjà déposé une demande d'asile dans un autre pays. 	sabaqa liya ’an taqaddamtu bi-Talabi lujū’ fi balad ākhar	سبق لي أن تقدمت بطلب لجوء في بلد آخر	Ya he solicitado asilo en otro país.	Daha önce başka bir ülkede sığınma başvurusunda bulundum. 		من قبلا برای پناهندگی در یک کشور دیگر اقدام کرده ام.		Ik heb al asiel aangevraagd in een ander land.			Kam aplikuar për azil më parë në një shtet tjetër.	Već sam u drugoj zemlji predao/predala zahtjev za azil.	Већ сам у другој земљи предао/ла захтев за азил.	Я уже подал(а) ходатайство о предоставлении убежища в другой стране	Ho già fatto richiesta d'asilo in un altro paese	Am mai cerut azil în trecut. într-o altă țară.				Jag har sökt asyl i ett annat land tidigare.		Olen hakenut turvapaikkaa aiemmin toisesta maasta.			Už som požiadal(a) o azyl v inej krajine.	Más országban már folyamodtam menekültstátusért.	Já fiz o requerimento de asilo noutro país	Echo kani etisi gia asilo sto parelthon se alli chora	Έχω κάνει αίτηση για άσυλο στο παρελθόν σε άλλη χώρα.		Už jsem požádal(a) o azyl v jiné zemi.		Złożyłem wniosek o azyl w innym kraju.	Za azil sem že zaprosil v drugi državi.	Dati na akong nakapag-aplay ng asylum sa ibang bansa.			Во другата земја веќе го предадов барањето за азил.	
Ich möchte eine Arbeit suchen. Was muss ich tun?	I want to look for a job. What do I have to do?	Je veux chercher du travail. Que dois-je faire pour cela?	awaddu 'l-baHtha ‘an ‘amal. mādha yajibu ’an af‘al?	أود البحث عن عمل. ماذا يجب أن أفعل؟	Quiero buscar un trabajo ¿Qué debo hacer?	İş aramak istiyorum. Neler yapmam lâzım?		من می خواهم به دنبال برای کار بگردم. چه باید بکنم؟		Ik wil een baan zoeken. Wat moet ik doen?			Dua të kërkoj një punë. Çfarë duhet të bëj?	Želim pronaći posao. Što moram učiniti?	Хоћу да нађем посао. Шта треба да урадим?	Я хочу искать работу. Что мне для этого нужно сделать?	Desidero cercare lavoro. Cosa devo fare?	Aș dori să caut de lucru. Ce trebuie să fac.				Jag vill söka jobb. Hur gör jag det?		Haluan etsiä töitä. Mitä minun pitää tehdä?			Chcem si nájsť prácu. Čo pre to potrebujem spraviť?	Szeretnék munkát találni. Mit kell tennem?	Eu quero encontrar emprego. O que devo fazer?	Thelo na psakso gia doulia. Ti prepi na kano?	Θέλω να ψάξω για δουλειά. Τι πρέπει να κάνω;		Chci si najít práci. Co pro to potřebuji udělat?		Chciałbym znaleźć pracę, co muszę zrobić?	Želim si poiskati službo. Kaj moram storiti?	Gusto kong makahanap ng trabaho. Ano ang kailangan kong gawin?			Сакам да пронајдам работа. Што треба да сторам?	
Ich besitze ein Ehefähigkeitszeugnis.	I have a certificate of no impediment.	Je dispose d'un certificat de capacité matrimoniale	ladayya shahādatu ta’hīl li'z-zawāj (lā māni‘ min zawājih)	لدي شهادة تأهيل للزواج (لا مانع من زواجه)	Tengo una declaración de no impedimento para casarme.	"Engel bir hal yoktur" belgem varç 		من گواهی نامه عدم مانع برای ازدواج دارم.		Ik heb een trouwverklaring			Kam një certifikatë që vërteton se jam i lirë	Imam potvrdu o slobodnom bračnom stanju.		У меня есть свидетельство о пригодности	Ho un certificato di nulla osta.	?									Mám doklad o právnej spôsobilosti k uzatvoreniu manželstva.	Rendelkezem házasságkötési képességet igazoló tanúsítvánnyal.	Tenho um certificado de capacidade matrimonial	Echo pistopiitiko mi iparksis kolimatos	Έχω πιστοποιητικό μη ύπαρξης κωλύματος		Mám doklad o právní způsobilosti k uzavření manželství.		Posiadam zaświadczenie stwierdzające zdolności do zawarcia związku małżeńskiego	Imam potrdilo, (da sem sposoben za zakon/da ne obstajajo prepovedi za mojo sklenitev zakonske zveze).	Meron akong sertipikong walang depekto.			Имам уверение за слободен брачен статус. 	
Ich bin über ein sicheres Drittland eingereist, habe mich dort aber nicht der Identitätsprüfung unterzogen.	I came here via a safe third country but I did not have my identity checked there.	Je suis arrivé ici en passant par un pays tiers sécurisé mais je n'y ai pas été soumis à un contrôle d'identité.	ataytu ila huna ‘abra dawlaten thālitha āmina, wa-lākin lam yatum hunāk at-taHaquq min hawwiyyati	أتيت الى هنا عبر دولة ثالثة آمنة، ولكن لم يتم هناك التحقق من هويتي	Vine aquí a través de un país seguro, pero no comprobaron mi identidad allí	Buraya güvenli bir üçüncü ülkeden geldim ama orada kimliğim kontrol edilmedi.		من از طریق یک کشور امن ثالث اینجا آمدم اما آنجا هویتم را ثبت(چک) نکرده ام.		Ik kwam hier via een veilig derde land, maar ik heb daar geen identiteitscontrole gehad.			Kam arritur përmes një shteti të tretë të sigurt por atje nuk më kanë kontrolluar identitetin.	Stigao sam preko sigurne treće zemlje, ali tamo nisam prošao provjeru identiteta.	Стигао/ла сам преко сигурне треће земље, али тамо нисам прошао контролу идентитета.	Я приехал(а) сюда через другую безопасную страну, но у меня там не проверяли документы	Sono venuto qui via un terso paese sicuro ma lì non hanno controllato la mia identità.	Am ajuns aici via a treia țară, dar nu mi s-a verificat identitatea acolo.				Jag kom hit via ett säkert tredje land, men min identitet kontrollerades inte där.		Tulin tänne turvallisen kolmannen maan kautta, mutta henkilöllisyyttäni ei tarkistettu siellä.			Prišiel/ prišla som sem cez bezpečnú tretiu krajinu, ale nepodstúpil(a) som overenie identity.	Egy biztonságos harmadik országon keresztül érkeztem, de ott nem regisztráltak.	Eu cheguei aqui através de um país terceiro seguro mas não fui identificado lá.	Irtha edo meso mias asfalus tritis choras alla den mu ileksan tin tautotita mu eki	Ήρθα εδώ μέσω μια ασφαλούς τρίτης χώρας αλλά δεν μου ήλεγξαν την ταυτότητά μου εκεί		Přišel/ přišla jsem sem skrze bezpečnou třetí zemi, ale nepodstoupil(a) jsem ověření identity.		Przybyłem tutaj przez bezpieczny kraj trzeci, ale nie poddałem się tam kontroli tożsamości.	Pripotoval sem preko varne tretje države, vendar pa se tam še nisem podvrgel preverjanju identitete.				Пристигнав преку сигурна трета земја, но таму не поминав низ проверка на идентитет.	
Aufenthaltsgestattung	temporary residence permit	Carte de séjour temporaire  	taSrīH ’iqāma mu’aqqat	تصريح إقامة مؤقت	Permiso de residencia temporal	geçici ikamet izni 		اجازه موقت اقامت		tijdelijk verblijfsvergunning			leje e përkohshme qëndrimi	privremena dozvola boravka	дозвола боравка	Разрешение на временное проживание	Ho un permesso di soggiorno temporaneo	permis de ședere temporar				Tillfälligt uppehållstillstånd (TUT)		väliaikainen oleskelulupa			Dočasné povolenie pobytu	ideiglenes tartózkodási engedély	autorização de residência temporária	Prosorini adi-a paramonis	Προσωρινή άδεια παραμονής		Dočasné povolení k pobytu		tymczasowe zezwolenie na pobyt	Dovoljenje za prebivanje.	pansamantalang permisong pabahay			Дозвола за привремен престој	
Wann/wo kann ich eine Arbeitserlaubnis beantragen?	When/where can I apply for a work permit?	Quand/Où puis-je déposer une demande de permis de travail?	mata/’ayna bi-stiTā‘ati ’an ataqaddama bi-Talabi ’ijāzati ‘amal?	متى/أين باستطاعتي ان اتقدم بطلب إجازة عمل؟	¿Dónde/Cuándo puedo solicitar un permiso de trabajo?	Çalışma iznine ne zaman / nerede başvurabilirim? 		کی / کجا می توانم برای اجازه کار اقدام کنم؟		Wanneer/waar kan ik een werkvergunning aanvragen?			Kur/ku mund të aplikoj për leje pune?	Kada/gdje mogu dobiti podnijeti zahtjev za radnu dozvolu?	Где могу да предам захтев за радну дозволу?	Когда / где я могу подать заявление о получение разрешения на работу?	Quando/Dove posso chiedere un permesso di lavoro?	Unde pot să fac cerere de permis de muncă?				När och var kan jag ansöka om arbetstillstånd? När och var kan jag ansöka om AT-UND?		Milloin/mistä voin hakea työlupaa?			Kedy/ kde môžem požiadať o povolenie na prácu?	Mikor/Hol igényelhetek munkavállalási engedélyt.	Quando/Onde posso requerer uma autorização de trabalho?	Pote/pu boro na kano etisi gia adia ergasias?	Πότε/Πού μπορώ να κάνω αίτηση για άδεια εργασίας;		Kdy/ kde mohu požádat o povolení k zaměstnání?		Kiedy/gdzie mogę ubiegać się o zezwolenie na pracę?	Kdaj/kje lahko zaprosim za delovno dovoljenje.	Saan/Kailan ako makakapag-aplay ng permiso para magtrabaho?			Кога / каде можам да аплицирам за работна дозвола?	
Wo kann ich Kopien meiner Papiere anfertigen?	Where can I make copies of my documents?	Où puis-je faire des copies de mes documents?	’ayna bi-stiTā‘ati naskha mustanadāti?	أين باستطاعتي نسخ مستنداتي؟	¿Dónde puedo hacer copias de mis documentos?	Belgelerimin fotokopisini nerede çektirebilirim?		از کجا می توانم اسناد و مدارکم را کپی کنم؟		Waar kan ik mijn documenten kopiëren?			Ku mund t'i fotokopjoj dokumentet e mia?	Gdje mogu kopirati svoje dokumente?	Где могу да копирам своје документе?	Где я могу сделать копии своих документов?	Dove posso fare una copia dei documenti?	Unde pot să fac copii după documentele mele?				Var kan jag kopiera mina dokument?		Missä voin kopioida dokumenttini			Kde si môžem okopírovať dokumenty?	Hol tudom lefénymásolni az irataimat?	Onde posso fotocopiar os meus documentos?	Pou mboro na fototipiso ta egrafa mou?	Που μπορώ να φωτοτυπήσω τα έγγραφά μου;		Kde si mohu okopírovat své dokumenty?		Gdzie mogę sporządzić kopie moich dokumentów?	Kje lahko naredim kopije mojih papirjev.	Saan ako makakapagkopya ng mga dokumento ko?			Каде можам да ги копирам своите документи?	
Ich habe Familienangehörige in Deutschland.	I have family living in Germany.	J'ai de la famille qui vit en Allemagne	ladayya ’aqārib / ’afrādu usra yaskunūna fi Almānya	لدي أقارب/أفراد أسرة يسكنون في ألمانيا	Mi familia vive en Alemania	Almanya'da ailem var.		من خانواده دارم که در آلمان زندگی میکند.		Mijn familie woont in Duitsland			Kam familje që jeton në Gjermani.	Članovi moje obitelji žive u Njemačkoj.	Имам породицу у Немачкој.	У меня есть родственники в Германии	La mia famiglia vive in Germania	Familia mea locuiește în Germania				Jag har släkt i Tyskland.		Minulla on perhettä Saksassa			V Nemecku mám rodinu.	Vannak Németországban elő rokonaim.	Eu tenho família a viver na Alemanha.	Echo ikogenia sti Germania.	Έχω οικογένεια στη Γερμανία.		Mám rodinu žijící v Německu.		Mam członków rodziny w Niemczech. / 	V Nemčiji imam družinske člane.	May kamaganak akong nakatira sa Alemanya			Членовите на моето семество живеат во Германија. 	
Ich habe Familienangehörige auf der Flucht verloren.	I lost family members during the escape.	J'ai perdu des membres de ma famille pendant la fuite.	faqadtu ’aqārib / ’afrādu usra khilāl al-hurūb	فقدت أقارب/أفراد أسرة خلال الهروب	Perdí a mi familia durante el escape	Kaçarken ailemin üyelerini kaybettim.		من در طول فرار اعضای خانواده ام را از دست دادم.		Ik heb familieleden verloren tijdens de vlucht.			Kam humbur anëtarë të familjes gjatë ikjes.	Izgubio/izgubila sam članove obitelji prilikom bijega.	Изгубио/ла сам чланове породице док сам бежао/ла.	Я потерял членов семьи во время бегства	Ho perso la mia famiglia durante la fuga	Am pierdut din membrii familiei mele în timpul fugii				Jag förlorade familjemedlemmar under flykten.		Olen kadottanut perheeni matkalla			Počas úteku som stratil(a) členov rodiny.	Elhagytam/elvesztettem a családtagjaimat menekülés közben.	Eu perdi os meus familiares durante a fuga.	Echasa meli tis ikogenias mu kata tin apodrasi	Έχασα μέλη της οικογένειάς μου κατά την απόδραση		Během útěku jsem ztratil(a) členy rodiny.		W czasie ucieczki utraciłem członków rodziny.	Družinske člane sem izgubil na begu.	Nawalan ako ng mga kapamilya sa oras ng pagtakas.			Ги загубив членовите на семејство во текот на бегот.	
Ich möchte die Botschaft/das Konsulat meines Landes (nicht) kontaktieren.	I (do not) want to contact the embassy/consulat of my country.	Je (ne) veux (pas) contacter l'ambassade de mon pays. 	(lā) urīdu ’an attaSila bi-safārati baladi	(لا) أريد أن اتصل بسفارة بلدي	(No) me gustaría contactar con la embajada de mi país	Ülkemin büyükelçiliğiyle / konsolosluğuyla temasa geçmek istiyorum / istemiyorum. 		من (ن)می خواهم با سفارت / کنسولگری کشورم تماس بگیرم.		Ik wil de ambassade van mijn land (niet) benaderen.			(Nuk) Dua të kontaktoj ambasadën/konsullatën e shtetit tim	Želim/ne želim stupiti u kontakt s veleposlanstvom/konzulatom svoje zemlje.	Хоћу да ступим у контакт са конзулатом своје земље.	Я (не) хочу связатся с посольством / консульством своей страны.	(Non) voglio contattare l'ambasciata/il consolato del mio paese	(Nu) vreau să contactez ambasada/ cusulatul țării mele				Jag vill (inte) kontakta min ambassad.		Haluan (en halua) ottaa yhteyttä lähetystööni.			(Ne)chcem kontaktovať ambasádu svojej krajiny.	Nem szeretném felvenni a kapcsolatot az országom nahykovetségével/konzulátusával.	Eu não quero contactar a embaixada/consulado do meu país.	Thelo (de thelo) na epikinoniso me tin presvia/to proksenio tis choras mu.	Θέλω (δε θέλω) να επικοινωνήσω με την πρεσβεία/ το προξενείο της χώρας μου.		(Ne)chci kontaktovat ambasádu své země.		Chce/ nie chce skontaktować się z ambasadą/konsulatem mojego kraju.	(Ne) želim vzpostaviti stika z veleposlaništvom/konzulatom moje države.	Gusto kong makipag-usap sa embahada/konsular ng aking bansa. (Don't want to) Ayokong makipag-usap sa embahada/konsular ng aking bansa. 			(Не) сакам да стапам во контакт со амбасадата / конзулатот на мојата татковина.	
Ich bin (nicht) über ein sicheres Drittland hierher gekommen.	I came (I did not come) here via a safe third country.	Je suis arrivé (je ne suis pas arrivé) ici en passant par un pays tiers sécurisé.	’ataytu (lam āti) ilā hunā min khilāli dawlaten thālitha āmina	أتيت (لم آت) إلى هنا من خلال دولة ثالثة آمنة	(No) vine a través de un tercer país seguro	Buraya güvenli bir üçüncü ülkeden geldim / gelmedim..		من به اینجا از طریق یک کشور امن ثالث (نی)امده ام.		Ik ben hier (niet) gekomen via een veilig derde land.			(Nuk) Kam ardhur këtu përmes një shteti të tretë të sigurt	Došao sam/nisam došao (došla sam/nisam došla) preko sigurne treće zemlje.	Пролазио/ла сам кроз сигурне/несигурне државе док сам бежао/ла овамо.	Я (не) приехал(а) сюда через другую безопасную страну.	Non sono venuto qui via un terso paese sicuro.	(Nu) am ajuns aici via a treia țară				Jag kom (inte) via ett säkert tredje land.		Tulin (en tullut) tänne turvallisen maan kautta.			(Ne)prišiel/ (ne)prišla som sem cez tretiu bezpečnú krajinu.	Egy (nem) biztonságos harmadik országon keresztül érkeztem.	Eu (não) cheguei aqui vindo de um país terceiro seguro.	Irtha (den irtha) edo meso mias asfalus tritis choras	Ήρθα (δεν ήρθα) εδώ μέσω μιας ασφαλούς τρίτης χώρας		(ne)přišel/ (ne)přišla jsem sem skrz třetí bezpečnou zemi.		(Nie) przybyłem/przybyłam tutaj przez bezpieczny kraj trzeci	Do sem sem/nisem prispel preko varne tretje države.				(Не) дојдов преку сигурна трета земја. 	
Ich bin traumatisiert.	I am traumatized	Je suis traumatisé(e)	laqad ta‘arraDtu li-Sadma (nafsiyya)	لقد تعرضت لصدمة (نفسية) 	Estoy traumatizado	Travma yaşıyorum. 		من دچار آسیب های روانی هستم.		Ik ben getraumatiseerd. 			Jam i traumatizuar	Traumatiziran/traumatizirana sam.		Я травмирован(а) (эмоцианально/психически)	Sono traumatizzato/a	Sunt traumatizat				Jag är traumatiserad.		Olen traumatisoitunut			Som traumatizovaný / traumatizovaná	Sokk/Trauma hatása alatt vagyok.	Estou traumatizado	Echo iposti psychologiko travma	Έχω υποστεί ψυχολογικό τραύμα				Doznałem/doznałam urazu psychicznego	Sem tramatiziran(a).	Na-trauma ako.			трауматизиран/а сум	
Ich brauche eine Psychotherapie.	I need psychotherapy.	J'ai besoin d'une psychothérapie	’aHtāju ‘ilājan nafsiyyan	أحتاج علاجاً نفسياً	Necesito terapia psicológica	Psikoterapiye ihtiyacım var.		من نیاز به روان درمانی دارم.		Ik heb een psychotheraphie nodig. 			Kam nevojë për psikoterapi	Potrebna mi je psihoterapija.		Я нуждаюсь в психотерапической помощи	Ho bisogno di fare psicoterapia	Am nevoie de psihoterapie				Jag behöver psykisk vård / terapi.		Tarvitsen psykoterapiaa.			Potrebujem psychoterapiu	Pszichológus segítségére/pszichoterápiás kezelésre van szükségem.	Eu preciso de psicoterapia	Chriazome psychotherapia	Χρειάζομαι ψυχοθεραπεία				Potrzebuję psychoterapii.	Potrebujem psihoterapijo.	Kailangan ko ng "psychotherapy".			Барам психотерапија. Ми е потребна психотерапија. 	
Genitalbeschneidung bei Frauen	female genital mutilation	l'excision	khitānu 'l-unthā	ختان الأنثى	Circuncisión femenina	kadın sünneti				vrouwenbesnijdenis/genetiale verminking 	নারীদের খৎনা		synet femëror				mutilazione genitale femminile					könsstympning							mutilação genital feminina	ginekia peritomi (klitoridektomi)	γυναικεία περιτομή (κλειτοριδεκτομή)		Byl(a) jsem pobodán(a) nožem (wrong!)		żenskie obrzezanie		pagtutuli sa babae			женско обрезување	
Opfer von Menschenhandel	victim of human trafficking	je suis victime d'une traite des êtres humains	DaHiyyatu 'l-itjāri bi'l-bashar	ضحية اتجار بالبشر	Víctima de tráfico de personas / trata de blancas	İnsan ticareti mağduru				Slachtoffer van mensenhandel/mensensmokkel			viktime e trafikimit njerzor				vittima di tratta					offer för människosmuggling							vítima de tráfico de seres humanos	thima somatemporias	θύμα σωματεμπορίας		Byl(a) jsem sražen(a) autem		ofiara handlu ludźmi		biktima ng pangagalakal ng tao			жртва на трговија со луѓе	
Apostille	Apostille	l'apostille		الحاشية	Apostilla								Apostil			апостиль	apostilla					apostille							apostila				Byl(a) jsem pobodán(a) hmyzem								
Übersetzung	Translation	la traduction		الترجمة	Traducción					Vertaling		ترجمہ	Përkthim			перевод	traduzione					översättning							tradução 				Byl(a) jsem pokousán(a)		tłumaczenie						
Vermittler	intermediary/mediator/negotiator	l'intermédiaire		الوسيط	Gestor / Intermediario					Bemiddelaar			Negociatori / Ndermjetesi			посредник	intermediario/mediatore					representant / medlare / förhandlare							mediador				Spadl(a) jsem z výšky								
Anerkennung von Dokumenten	recognition of documents	la reconnaissance de documents		الاعتراف بالمستندات	Legalización de documentos								Njohje e dokumentave			признание документов	riconoscimento dei documenti					erkännande av dokument							reconhecimento de documentos (públicos)				Spadl(a) jsem								
Übersetzung von Dokumenten	translation of documents	la traduction de documents		ترجمة المستندات	Traducción de documentos					vertaling van documenten			Perkthim i dokumentave	 		перевод документов	traduzione dei documenti					översättning av dokument							tradução de documentos						tłumaczenie dokumentów						
Ratifizierung	ratification	la ratification		التصديق	Ratificar / Ratificación					ratificatie			Ratifikim / Miratim			ратификация	rettifica					bekräftelse / ratificering							ratificação				Bolí to tady		ratyfikacja						
					Emitir / Emisión																												Bolest začla zde a jde sem								
					Sello																												Bolest je tam stále								
					Autoridad consular																												Bolest přichází a odchází								
					Cónsul																												Bolí to, když se toho dotknu								
					Consulado																												Je to horší, když se postavím								
Botschaft	Embassy	l'embassade		سفارة	Embajada					ambassade							ambasciata					ambassad							embaixada				Je to horší, když si lehnu								
					Colegio de Traductores																												Je to ostrá bolest								
					Traductor Público																												Je to tupá bolest								
					Trámite																												Bolest začala náhle								
					Trámite personal																												Bolest začala postupně								
					Trámite presencial																												Už jsem tu bolest měl(a)								
					Gratuito																												Nikdy jsem tuhle bolest neměl(a)								
					Fácil / Simple																																				
					Visado Humanitario																												Krvácím								
Ich wurde diskriminiert wegen meiner sexuellen Orientierung.	I was discriminated against because of my sexual orientation.	J'ai été victime de discrimination en raison de mes préférences sexuelles	kuntu ’ata‘arradu li't-tamyīzi bisababi mayliy aj-jinsiy	كنت أتعرض للتمييز بسبب مٓيلي الجنسي	He sido discriminado por mi orientación sexual	Cinsel yönelimim sebebi ile ayrımcılığa uğradım.				Ik ben gediscrimineerd op basis van mijn sexuele orientatie			Kam qenë i diskriminuar per shkak te orientimit tim seksual				io ero discriminato a causa del mio orientamento sessuale				I was discriminated against because of my sexual orientation.	Jag diskriminerades för min sexuella läggning.											Mám v moči krev		Byłem/byłam dyskryminowany/dyskryminowana ze względu na orientację seksualną.		Nakaranas ako ng diskriminasyon dahil sa aking sekswal na oryentasyon.				
																																	Mám krev ve stolici								
UNTERSTÜTZUNG FINDEN 	FINDING SUPPORT	Trouver de l'aide		الحصول على المساعدة																	FINDING SUPPORT	HITTA STÖD											Mám krev zvratkách								
Ich möchte Zugang haben zu...	I would like to have access to…	J'aimerais avoir accès à...		أريد الوصول إلى													vorrei avere accesso a...				I would like to have access to…	Jag skulle vilja ha tillgång till...											Vkašlávám krev		Chciałbym / chciałabym uzyskać dostęp do...						
Ich möchte (meine/n)…sehen	I would like to see (my)…	J'aimerais voir (mon/ma)...		أريد أن ألتقي بشخصٍ يخصني													vorrei vedere (il mio/i miei)				I would like to see (my)…	Jag skulle vilja träffa (min)											Krvácím z řitního otvoru		Chciałbym / chciałabym zobaczyć (moją/mojego/mój)...						
Ich möchte mit….sprechen	I would like to speak with…	J'aimerais parler à...		أريد أن أتحدث إلى													voglio parlare con				I would like to speak with…	Jag skulle vilja prata med...						Gennyes a sebem.					Krvácím z nosu		Chciałbym / chciałabym rozmawiać z ....						
Ich habe einen (keinen)…	I (do not) have a…	J'ai un.../Je n'ai pas de ...		عندي / ليس عندي													io (non) ho un...				I (do not) have a…	Jag har (inte)...						Genny.					Krvácím mimo menstruaci		Ja (nie) mam ....						
Mein…hat mir das (nicht) mitgeteilt	My ….. (did not) tell me this	Mon/ma...ne pas pas dit cela.		لم يطلعني الشخص الذي يخصني على ذلك		 / 											il mio... (non) mi ha detto questo				My ….. (did not) tell me this	Min...berättade (inte) det här.						Torok					Moje perioda skončila, ale krvácím znovu		Mój / moja / moi nie powiedział / powiedziała / powiedzieli mi o tym						
…hat mir/wird mir die Informationen geben	… gave me/ will give me the information	...m'a donné/me donnera l'information.		الشخص أعطاني / سيعطيني المعلومة													... datemi/vorrei avere maggiori informazioni				… gave me/ will give me the information	...informerade mig om det / kommer att informera mig om det.																			
Bitte sprechen Sie mit meiner/meinem…	Please speak to my…	Parlez s'il vous plaît avec mon/ma....		أرجوك أن تتحدث مع الشخص الذي يخصني													Prego parlato con il mio....				Please speak to my…	Snälla prata med min...													Proszę rozmawiać z moją / moim / moimi ....						
Behörden	Authorities	les autorités		السلطات													autorità				Authorities	myndigheter							autoridades						Władze / organy						
Anwalt(in)	Lawyer	l'avocat(e)		المحامي•ة								وکیل					avvocato				Lawyer	advokat													Prawnik						
zugewiesener Anwalt/Pflichtverteidiger	Assigned lawyer/ duty counsel	l'avocat commis d'office		محامي المساعدة القضائية													avvocato d'ufficio				Assigned lawyer/ duty counsel	juridiskt ombud																			
Ratgeber	Counselor	le conseiller		المستشار								قونصلر					consulente				Counselor														Adwokat						
Arzt	Doctor	le docteur		الطبيب								ڈاکٹر					dottore				Doctor	läkare							médico												
Asylsachbearbeiter	Asylum case officer	la personne en charge de mon dossier d'asile		الموظف المعني بملف الهجرة																	Asylum case officer	asylhandläggare																			
Helfer	Support person	un aide		المعاون													persona di riferimento/supporto				Support person	stödperson																			
Botschafter/Konsul	Ambassador/ Consul	l'ambassadeur/le consul		السفير / القنصل													ambasciatore/console				Ambassador/ Consul	ambassadör / konsul																			
Das Bundesamt für Migration und Flüchtlinge (BAMF)	Federal Office for Migration and Refugees (BAMF)	l'office fédéral des migrations et des réfugiés		الوزارة الاتحادية المعنية بالهجرة واللاجئين													ufficio federale per i migranti e i rifugiati				Federal Office for Migration and Refugees (BAMF)	Migrationsverket																			
Ausländerbehörde	Immigration authorities	la police des étrangers/le contrôle de l'habitant		سلطات الهجرة													Ufficio immigrazione				Immigration authorities	Migrationsverket							Serviço de Estrangeiros e Fronteiras												
ASYL BEANTRAGEN	SEEKING ASYLUM	Demander l'asile		طلب اللجوء													Richiedente asilo				SEEKING ASYLUM	SÖKA ASYL																			
Ich möchte...beantragen	I want to file…	Je veux requérir...		أريد أن أقدم طلب													io voglio chiedere ...				I want to file…	Jag vill söka...																			
Ich möchte...anfechten	I want to dispute…	Je veux attaquer...		أريد أن أطعن													io voglio impugnare				I want to dispute…	Jag vill bestrida...																			
Ich möchte...anfordern	I want to request…	Je veux demander...		أريد أن أطلب													io voglio chiedere				I want to request…	Jag vill be om...																			
